time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.009990202519372353,-0.15274161789157323,6.617322576636423,6.2083842567328915,6.249465354883881,0.0,0.03834700667846488,-0.46968969458086895,2.539035554381401,0.0006174282509252109,-0.13495833644171396,0.0,461.61945670384284,460.38456255452735,460.8519660634633,462.029042286145
1.2000000000000006,-0.006803265646933357,-0.1828045116021979,6.77709017971304,6.209254911199702,6.241382188041882,0.0,0.06886713605989367,-0.532298628724488,2.7859373178591547,0.03336247538779432,-0.13424641675479182,0.0,487.7398731751602,487.7780607090927,487.1238524645052,489.56624960122105
1.2600000000000007,-0.0017924933663236637,-0.2162378927093315,6.946820939354029,6.211344435813885,6.2333787665143205,0.0,0.0989528083286183,-0.5819307861228334,2.8715119442256154,0.03760095877678453,-0.13173273769281324,0.0,440.27329499515935,440.4646530052121,440.90497468023096,441.25553548841566
1.3200000000000007,0.0053219546728575295,-0.25279678020936946,7.124337622847905,6.213769725338544,6.225351316304126,0.0,0.13907283707934492,-0.6364054247629337,3.045221751168336,0.045536410770037485,-0.13825697250003335,0.0,467.37288572889497,466.8485326481104,469.33667322423116,469.95290749801285
1.3800000000000008,0.015126392928059288,-0.2926804980627473,7.313903400275984,6.216178667123305,6.217244289635911,0.0,0.18869635838678872,-0.6926977345954028,3.2729576678693317,0.02629088567792394,-0.1294850861854053,0.0,484.8153461918104,485.4587564454465,486.0789395124559,484.6351804479452
1.4400000000000008,0.027944445861155055,-0.33572997630817986,7.514746157655362,6.217596164978897,6.20913243411211,0.0,0.2394061238264611,-0.7420954180986767,3.4213012026332406,0.017675185014027678,-0.15017411751998824,0.0,464.5403497166978,462.89873023731354,462.9806454745945,462.3022945670329
1.5000000000000009,0.04391898671873525,-0.381653808113796,7.723544487699542,6.218572297047814,6.199738817942592,0.0,0.29400840008599,-0.788571967110097,3.538199621070686,0.013296613505632162,-0.17407009078097394,0.0,455.6751229312999,453.73758946582575,454.73312792047534,454.3821344522509
1.560000000000001,0.06306779368549086,-0.43011639512883726,7.9357630872066345,6.219174115202952,6.189190164060509,0.0,0.34519716041590487,-0.8267894309707037,3.535665309468318,0.002532024992201143,-0.17953609585397756,0.0,417.1815693221625,416.6719351078541,417.8389898254515,416.89932137459186
1.620000000000001,0.08590200687231052,-0.48114833048724415,8.15224815172004,6.219439802159682,6.178872059071896,0.0,0.4170392902577976,-0.8742233478338819,3.679906106497121,0.007973737645965632,-0.16002443462424282,0.0,463.13073829646515,464.63554481544173,464.2666592878432,464.69336267733814
1.680000000000001,0.11310137761843361,-0.5349193086131987,8.3757881751407,6.219816282525414,6.168774735456495,0.0,0.490553640203705,-0.9180816945706239,3.7709916603824496,0.0026392667307414434,-0.19494714816985972,0.0,449.792323414856,446.92677072884555,449.9454409665349,449.513238467994
